1,"What is the meaning of life?""
2,"What is a skill you wish your partner would teach you?""
3,"What's your ideal setting for a deep, uninterrupted conversation?""
4,"What fictional couple do you think has the healthiest relationship and why?""
1104,"Are there any innately evil governmental structures?"
1105,"What would a perfect society look like?"
1106,"How involved should governments be in caring for the individuals in their country?"
1107,"If you could create your society, what would look different from the one where you live now?"
1108,"What role should the government have in the lives of individuals?"
1109,"What makes a good leader?"
1110,"Is prison the best way to protect society and correct individuals?"
1111,"Does the legal system function fairly?"
1112,"Are taxes morally right?"
1113,"Should it be lawful for citizens to hold protests?"
1114,"What makes people work together despite differences?"
1115,"Does societal advancement only happen with collaboration?"
1116,"In what ways can disagreements advance society?"
1117,"What makes a crime a crime?"
1118,"How should citizens who believe the laws in their country be unjust behave?"
1119,"Is it morally wrong to abstain from voting?"
1120,"Is it wrong for governments not to have healthcare available to all citizens?"
1121,"Should things that are bad for people be banned by the government, or is it the individual’s responsibility to avoid harmful substances?"
1122,"Is there an age at which people should be answerable for their actions?"
1123,"Is it discriminatory not to allow certain people to run for government office?"
1124,"Is it okay to limit immigration if a country is worried it will lose its culture?"
1125,"Should the government regulate what food manufacturers can and can’t put in their food?"
1126,"Is the government responsible for ensuring people receive a livable wage?"
1127,"Should those who live an unhealthy lifestyle have decreased access to healthcare?"
1128,"What would the ideal government look like?"
1129,"What is culture?"
1130,"How does culture form?"
1131,"Is it important to be mindful of other cultures, and if so, why?"
1132,"Are some cultures better than others?"
1133,"Is morality developed within a culture, or is it intrinsic?"
1134,"Is there a wrong way to discipline children?"
1135,"In what way is a family-oriented culture better or worse than an individualistic culture?"
1136,"Are individualistic cultures intrinsically selfish?"
1137,"Does income play a part in how you define success?"
1138,"Does the culture you were raised in impact your outlook on life?"
1139,"If someone has recently relocated to a new country, should there be leniency for breaking minor laws they did not know about?"
1140,"If a group practices human sacrifice as part of their culture, does that make it okay?"
1141,"Is attractiveness a cultural construct?"
1142,"Where does the Earth come from?"
1143,"Did a deity or event start the universe?"
1144,"Does the universe’s origin affect how one lives?"
1145,"Does the vastness of space impact the way you perceive yourself?"
1146,"Do things about the universe imply it exists due to chance or design?"
1147,"Is it the duty of those currently alive to be ecologically responsible?"
1148,"Is the Earth the only planet inhabited by living beings?"
1149,"Is anything in the world eternal?"
1150,"Is time eternal?"
1151,"Did time, as we now perceive it, start at a specific moment?"
1152,"Will time continue to run after the human species no longer exists?"
1153,"If we find another inhabitable planet, would there be any moral implications if humans left the earth and moved there?"
1154,"Should space travel be accessible to all people?"
1155,"Is it good, bad, or neutral that humans have invested so many resources into space exploration?"
1156,"Is there a difference between faith and superstition?"
1157,"If a deity exists, would it exist within our understanding of morality?"
1158,"What does it mean to feel happy?"
1159,"Why are some things right and some things wrong?"
1160,"Is it necessary to be nice to people, and why?"
1161,"What is kindness?"
1162,"Is being kind and being nice the same thing?"
1163,"What is the difference between good and evil?"
1164,"What happens to pets when they die?"
1165,"What are things that you know to be certain?"
1166,"What is something that you believe and why?"
1167,"If superheroes were real, would they be more responsible for protecting people than you are?"
1168,"Does helping people make you feel good? Why or why not?"
1169,"What is the difference between adults and children?"
1170,"What, if anything, makes a person different from an animal?"
1171,"Is social media good, bad, or neutral?"
1172,"How do you know that you belong?"
1173,"Is it wrong to kill one person if it might save the lives of hundreds of others?"
1174,"Is using euthanasia to intentionally end a life to prevent further pain and suffering immoral?"
1175,"Should people be allowed to commit medically induced suicide?"
1176,"Was former President Harry Truman’s decision to drop the atomic bombs unethical?"
1177,"Is bribery ever acceptable or ethical?"
1178,"If your friend’s significant other flirts with you, should you tell your friend about it?"
1179,"Is eating animals unethical or not?"
1180,"Is it ethical to test products on animals?"
1181,"Would it be wrong to use the lungs of a deceased person for a transplant if they were not a registered organ donor?"
1182,"Is it okay to harm one person if it means protecting others?"
1183,"Is being a billionaire in a world where people are starving unethical?"
1184,"Is war ever ethical?"
1185,"Is it possible to not believe anything, or does everyone have beliefs?"
1186,"Is there a god?"
1187,"Is there an afterlife?"
1188,"Is your soul reborn after you die?"
1189,"Does your worldview impact the way you make day-to-day decisions?"
1190,"Where do people come from?"
1191,"Is there such a thing as fate?"
1192,"Is luck a real thing?"
1193,"Does chance exist?"
1194,"Does having a religious experience prove the existence of a god?"
1195,"Is there absolute truth?"
1196,"Who determines right from wrong?"
1197,"Is the world progressively becoming worse?"
1198,"Why does evil exist?"
1199,"Are pain and beauty interconnected?"
1200,"Is it a shared element between a beautiful person, experience, or memory?"
1201,"Why do people value happiness, beauty, or joy?"
1202,"If your life were to end tomorrow, would you be happy with how you had spent your time?"
1203,"What would you want it to say if someone were to write a book about you?"
1204,"What gives your life meaning and purpose?"
1205,"Can pain be a good thing?"
1206,"Does learning a valuable lesson through suffering make it worth it?"
1207,"Is it essential to care for yourself, or is it more important to care for others?"
1208,"What is “failure?”"
1209,"Does failing at something mean you’re bad at it?"
1210,"Would getting rid of negative traits like aggression in all humans have any negative consequences?"
1211,"Would removing loss, sorrow, and pain impact one’s ability to enjoy life and love?"
1212,"What is the difference between happiness and joy?"
1213,"What makes you happy?"
1214,"Can you choose to feel joy?"
1215,"Why do friendships sometimes end?"
1216,"What makes something “art?”"
1217,"Is some art better than other art?"
1218,"Does art need to make a statement or have a deeper meaning?"
1219,"Is music art?"
1220,"Should artists be held responsible for the message of their art?"
1221,"Are artists morally obligated to give trigger warnings if their art could negatively impact someone?"
1222,"Should there be age restrictions on specific pieces of art?"
1223,"Should public nudity be acceptable when being presented as performance art?"
1224,"Should everyone be able to interpret a piece of art as they see it, or is there a “correct” interpretation of an art piece?"
1225,"Is it morally wrong for museums to display art that depicts slavery? Why or why not?"
1226,"Should art taken as spoils of war be returned to the country it originated in?"
1227,"Is it wrong for educators to assign reading that demonstrates racism?"
1228,"Is it necessary to preserve history?"
1229,"Is it morally acceptable to enjoy art made by someone who did horrible things?"
1230,"Why do people enjoy looking at art?"
1231,"Why does music connect people?"
1232,"Should music be beautiful?"
1233,"Is it essential for art to “make a statement?”"
1234,"Would it be music if you and your friends were to hit pots and pans randomly?"
1235,"If there is a room full of people talking, could that be categorized as music?"
1236,"What is the difference between “good” taste in art or music and “bad” taste?"
1237,"Can cooking be a form of art?"
1238,"What is the critical difference between a functional and artistically designed room?"
1239,"Is it possible that what one person sees as “yellow” is what someone else sees as “green,” but they’ve both learned to call it “yellow”?"
